shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO2552,DHL,03/31/2026,Delayed,Bangalore,Mumbai,167.19,02/04/2026,04/10/2026,NULL
SHO2554,BLUEDART,,Delayed,Bangalore,Mumbai,427.49,03/27/2025,04/04/2025,NULL
SHO2556,BLUEDART,,Delayed,Chennai,Bangalore,162.59,03/05/2025,05/08/2025,NULL
SHO2557,BLUEDART,11/17/2024,Pending,Hyderabad,Pune,NULL,NULL,NULL,NULL
SHO2566,FEDEX,08/06/2025,In Transit,Delhi,Hyderabad,-19.48,08/08/2025,NULL,NULL
SHO2569,FEDEX,,Delivered,Bangalore,Mumbai,-8.85,02/23/2024,02/22/2024,0
SHO2571,BLUEDART,12/04/2026,Delayed,Pune,Hyderabad,-3.95,04/17/2026,NULL,NULL
SHO2572,DHL,,Delayed,Chennai,Mumbai,450.76,NULL,NULL,NULL
SHO2573,BLUEDART,12/06/2025,Delayed,Delhi,Chennai,7.29,08/12/2025,12/15/2025,NULL
,DHL,,Accepted,Hyderabad,Bangalore,258.87,NULL,NULL,NULL
SHO2577,BLUEDART,,Delayed,Pune,Chennai,308.18,05/13/2025,NULL,NULL
SHO2579,FEDEX,,In Transit,Pune,Delhi,168.23,02/06/2025,NULL,NULL
SHO2580,BLUEDART,03/11/2024,In Transit,Pune,Delhi,-45.86,03/18/2024,NULL,NULL
SHO2582,DHL,04/24/2024,Delivered,Hyderabad,Chennai,268.3,NULL,05/02/2024,NULL
SHO2583,DHL,,UNKNOWN,Pune,Hyderabad,28.44,10/03/2025,NULL,NULL
SHO2585,BLUEDART,,Accepted,Pune,Hyderabad,7.14,NULL,04/28/2025,NULL
SHO2586,BLUEDART,,Accepted,Delhi,Chennai,268.92,NULL,NULL,NULL
SHO2588,FEDEX,,In Transit,Bangalore,Pune,79.05,09/09/2024,NULL,NULL
SHO2589,FEDEX,,Delivered,Chennai,Delhi,-42.27,04/26/2026,04/30/2026,4
SHO2590,BLUEDART,,Delivered,Delhi,Pune,409.02,NULL,03/26/2026,NULL
,DHL,12/23/2025,In Transit,Bangalore,Hyderabad,179.67,12/27/2025,NULL,NULL
SHO2592,DHL,11/29/2024,Delayed,Hyderabad,Delhi,344.76,03/12/2024,NULL,NULL
SHO2594,DHL,09/26/2025,UNKNOWN,Pune,Hyderabad,36.18,NULL,10/03/2025,NULL
SHO2596,DHL,08/02/2026,Pending,Bangalore,Delhi,153.67,02/15/2026,NULL,NULL
SHO2599,DHL,,Delivered,Hyderabad,Mumbai,392.48,04/08/2025,NULL,NULL
SHO2601,FEDEX,,Pending,Chennai,Mumbai,-52.05,04/04/2024,NULL,NULL
SHO2603,FEDEX,03/03/2025,Delivered,Chennai,Delhi,-29.73,03/10/2025,12/03/2025,268
SHO2604,DHL,,In Transit,Mumbai,Bangalore,75.36,02/02/2026,NULL,NULL
SHO2605,DHL,07/18/2025,Delivered,Bangalore,Chennai,NULL,07/25/2025,07/25/2025,0
SHO2606,BLUEDART,06/04/2024,In Transit,Pune,Mumbai,NULL,07/06/2024,NULL,NULL
SHO2608,DHL,05/12/2025,Delivered,Bangalore,Mumbai,105.72,NULL,05/16/2025,NULL
SHO2610,BLUEDART,,Pending,Mumbai,Delhi,-13.14,03/26/2025,NULL,NULL
SHO2611,DHL,,Pending,Delhi,Pune,57.7,NULL,NULL,NULL
SHO2616,DHL,,Pending,Hyderabad,Pune,93.34,09/26/2025,NULL,NULL
SHO2617,BLUEDART,09/03/2026,Delayed,Chennai,Delhi,-44.82,NULL,03/14/2026,NULL
SHO2619,BLUEDART,,Pending,Delhi,Pune,54.73,12/17/2024,NULL,NULL
SHO2620,BLUEDART,10/07/2024,Pending,Hyderabad,Bangalore,-65.04,07/17/2024,NULL,NULL
SHO2621,FEDEX,06/30/2025,Delayed,Hyderabad,Chennai,-37.66,07/06/2025,NULL,NULL
SHO2623,BLUEDART,,Delivered,Bangalore,Pune,380.04,NULL,NULL,NULL
SHO2624,BLUEDART,,Delayed,Pune,Bangalore,-22.12,08/03/2024,03/14/2024,NULL
SHO2625,FEDEX,01/25/2026,Delayed,Chennai,Mumbai,-24.07,01/27/2026,06/02/2026,NULL
SHO2626,DHL,,In Transit,Hyderabad,Delhi,241.97,11/16/2025,NULL,NULL
,BLUEDART,,Delayed,Mumbai,Hyderabad,279.25,NULL,04/21/2025,NULL
SHO2629,BLUEDART,,In Transit,Hyderabad,Bangalore,306.27,02/06/2025,NULL,NULL
SHO2630,DHL,,In Transit,Chennai,Bangalore,339.25,08/31/2024,NULL,NULL
SHO2635,BLUEDART,,Accepted,Delhi,Hyderabad,-32.99,NULL,NULL,NULL
SHO2636,DHL,04/23/2024,Delayed,Hyderabad,Bangalore,487.65,NULL,03/05/2024,NULL
SHO2637,FEDEX,03/27/2025,Delivered,Hyderabad,Mumbai,38.49,NULL,04/04/2025,NULL
SHO2639,DHL,,In Transit,Delhi,Mumbai,498.63,NULL,NULL,NULL
SHO2640,BLUEDART,,Accepted,Bangalore,Mumbai,39.24,06/23/2024,NULL,NULL
,BLUEDART,12/17/2025,Accepted,Mumbai,Bangalore,-58.56,12/21/2025,12/19/2025,NULL
SHO2643,BLUEDART,03/01/2025,Delayed,Hyderabad,Pune,-79.04,05/03/2025,03/06/2025,NULL
SHO2644,DHL,04/25/2024,Delayed,Bangalore,Hyderabad,-45.15,NULL,NULL,NULL
SHO2645,BLUEDART,,In Transit,Chennai,Mumbai,NULL,06/03/2025,NULL,NULL
SHO2647,BLUEDART,12/04/2025,In Transit,Chennai,Delhi,302.62,04/19/2025,NULL,NULL
SHO2648,FEDEX,,UNKNOWN,Delhi,Chennai,192.15,10/05/2025,NULL,NULL
SHO2649,DHL,11/08/2024,Pending,Delhi,Bangalore,78.1,08/18/2024,NULL,NULL
SHO2650,FEDEX,,Delayed,Bangalore,Pune,227.83,NULL,NULL,NULL
SHO2651,FEDEX,11/30/2024,Accepted,Pune,Chennai,-32.51,12/03/2024,NULL,NULL
SHO2652,FEDEX,,Delivered,Pune,Bangalore,-4.22,01/28/2024,01/31/2024,3
SHO2653,DHL,04/26/2025,Delivered,Delhi,Hyderabad,182.83,03/05/2025,NULL,NULL
SHO2655,BLUEDART,03/25/2024,Delivered,Bangalore,Pune,205.23,03/29/2024,NULL,NULL
SHO2656,FEDEX,,Pending,Hyderabad,Delhi,150.5,NULL,NULL,NULL
SHO2658,BLUEDART,11/03/2024,Delivered,Chennai,Delhi,496.05,NULL,03/23/2024,NULL
SHO2667,FEDEX,11/23/2024,Delivered,Bangalore,Pune,499.46,NULL,02/12/2024,NULL
,DHL,,Pending,Bangalore,Delhi,464.55,NULL,NULL,NULL
SHO2674,DHL,02/28/2024,Delivered,Chennai,Pune,320.89,NULL,NULL,NULL
SHO2675,DHL,,Delivered,Mumbai,Pune,92.88,NULL,08/26/2024,NULL
SHO2676,FEDEX,10/25/2025,Delayed,Delhi,Mumbai,336.18,01/11/2025,05/11/2025,NULL
SHO2680,BLUEDART,,Delivered,Hyderabad,Pune,331.23,06/03/2024,08/06/2024,64
,FEDEX,06/19/2024,Delivered,Chennai,Delhi,272.63,06/23/2024,06/22/2024,0
SHO2686,DHL,06/27/2024,Delivered,Delhi,Bangalore,177.8,NULL,07/08/2024,NULL
SHO2687,BLUEDART,,Accepted,Hyderabad,Pune,485.85,07/09/2024,NULL,NULL
SHO2688,DHL,,In Transit,Bangalore,Pune,35.93,08/05/2025,NULL,NULL
SHO2691,DHL,,In Transit,Mumbai,Delhi,287.11,NULL,NULL,NULL
SHO2692,BLUEDART,04/07/2025,Accepted,Delhi,Chennai,-23.08,04/14/2025,NULL,NULL
SHO2693,DHL,05/08/2024,Delivered,Mumbai,Pune,417.71,05/13/2024,NULL,NULL
SHO2696,BLUEDART,06/29/2026,Accepted,Chennai,Pune,475.05,05/07/2026,NULL,NULL
SHO2697,FEDEX,,UNKNOWN,Mumbai,Chennai,492.32,05/08/2026,07/05/2026,NULL
SHO2698,DHL,,Delayed,Bangalore,Chennai,324.51,05/27/2026,NULL,NULL
SHO2699,FEDEX,01/27/2025,Delivered,Chennai,Hyderabad,-71.15,01/29/2025,NULL,NULL
SHO2701,DHL,12/01/2024,Delivered,Pune,Delhi,449.51,01/18/2024,01/22/2024,4
,FEDEX,02/21/2025,Pending,Hyderabad,Bangalore,197.42,02/25/2025,NULL,NULL
SHO2704,BLUEDART,,Pending,Delhi,Mumbai,299.21,03/16/2025,NULL,NULL
SHO2705,DHL,06/04/2024,UNKNOWN,Delhi,Hyderabad,NULL,04/09/2024,04/16/2024,NULL
SHO2709,DHL,05/08/2024,UNKNOWN,Delhi,Mumbai,234.11,NULL,05/12/2024,NULL
SHO2710,BLUEDART,10/27/2024,UNKNOWN,Pune,Bangalore,303.86,10/31/2024,02/11/2024,NULL
SHO2711,DHL,09/07/2025,Delivered,Hyderabad,Bangalore,179.64,07/14/2025,07/19/2025,5
SHO2712,DHL,,Delivered,Hyderabad,Mumbai,43.22,01/24/2024,NULL,NULL
SHO2713,FEDEX,,Delivered,Hyderabad,Delhi,249.72,12/11/2025,12/16/2025,5
SHO2714,FEDEX,07/18/2025,In Transit,Chennai,Pune,-12.01,07/21/2025,NULL,NULL
SHO2716,FEDEX,09/02/2026,Delayed,Chennai,Bangalore,58.17,02/11/2026,02/15/2026,NULL
SHO2725,DHL,,In Transit,Bangalore,Chennai,256.4,10/14/2025,NULL,NULL
SHO2726,DHL,,Delivered,Bangalore,Chennai,496.27,12/23/2024,12/28/2024,5
SHO2727,BLUEDART,04/02/2024,Delivered,Chennai,Delhi,380.63,NULL,NULL,NULL
SHO2733,DHL,07/26/2024,In Transit,Pune,Chennai,-70.46,NULL,NULL,NULL
SHO2734,DHL,,Pending,Hyderabad,Chennai,-51.52,11/19/2024,NULL,NULL
SHO2735,BLUEDART,08/22/2024,Delayed,Hyderabad,Pune,-44.58,08/29/2024,08/31/2024,NULL
,FEDEX,10/24/2024,Delivered,Delhi,Pune,-78.46,NULL,03/11/2024,NULL
SHO2737,FEDEX,,Accepted,Chennai,Mumbai,NULL,NULL,03/28/2024,NULL
SHO2742,DHL,08/11/2025,Delivered,Delhi,Chennai,NULL,NULL,NULL,NULL
SHO2745,DHL,10/29/2024,In Transit,Hyderabad,Bangalore,-48.58,NULL,NULL,NULL
SHO2747,BLUEDART,,In Transit,Delhi,Bangalore,50.36,01/22/2024,NULL,NULL
SHO2748,BLUEDART,,Accepted,Pune,Bangalore,-68.19,NULL,11/26/2024,NULL
SHO2750,BLUEDART,,Delivered,Pune,Hyderabad,68.6,07/29/2024,07/31/2024,2
SHO2756,FEDEX,10/31/2025,Pending,Pune,Bangalore,489.38,03/11/2025,NULL,NULL
SHO2758,BLUEDART,12/08/2025,In Transit,Chennai,Pune,186.12,08/14/2025,NULL,NULL
SHO2760,BLUEDART,10/27/2024,Accepted,Bangalore,Pune,-16.49,03/11/2024,08/11/2024,NULL
SHO2761,BLUEDART,12/04/2025,Delivered,Chennai,Bangalore,183.28,NULL,04/18/2025,NULL
SHO2762,DHL,,In Transit,Delhi,Bangalore,175.0,04/06/2026,NULL,NULL
SHO2764,BLUEDART,,Pending,Bangalore,Chennai,429.93,08/03/2024,NULL,NULL
SHO2765,DHL,04/03/2024,Delivered,Mumbai,Hyderabad,380.98,03/07/2024,03/12/2024,5
,BLUEDART,,Delivered,Delhi,Mumbai,454.74,NULL,07/18/2025,NULL
SHO2769,DHL,,Delivered,Bangalore,Chennai,33.05,05/11/2025,05/15/2025,4
SHO2770,BLUEDART,,Pending,Bangalore,Hyderabad,447.68,11/15/2025,NULL,NULL
SHO2772,FEDEX,,UNKNOWN,Pune,Hyderabad,36.57,10/29/2024,05/11/2024,NULL
,BLUEDART,03/08/2024,Pending,Pune,Mumbai,237.7,NULL,NULL,NULL
SHO2776,FEDEX,10/06/2024,Delivered,Mumbai,Bangalore,NULL,06/13/2024,06/17/2024,4
SHO2779,DHL,,Delivered,Bangalore,Hyderabad,NULL,NULL,06/03/2025,NULL
SHO2780,DHL,,In Transit,Hyderabad,Pune,369.94,NULL,NULL,NULL
SHO2781,DHL,01/22/2026,UNKNOWN,Mumbai,Pune,306.04,01/27/2026,NULL,NULL
,FEDEX,,Delivered,Delhi,Pune,30.75,05/16/2024,05/20/2024,4
SHO2783,BLUEDART,12/11/2025,In Transit,Hyderabad,Mumbai,-43.51,NULL,NULL,NULL
SHO2784,BLUEDART,08/12/2024,In Transit,Delhi,Bangalore,-41.19,12/11/2024,NULL,NULL
SHO2785,BLUEDART,12/05/2025,Delayed,Mumbai,Chennai,-15.04,09/12/2025,12/16/2025,NULL
SHO2786,DHL,10/05/2024,UNKNOWN,Hyderabad,Delhi,311.59,05/14/2024,NULL,NULL
SHO2789,DHL,02/12/2024,UNKNOWN,Delhi,Bangalore,-9.97,02/14/2024,NULL,NULL
SHO2790,BLUEDART,,Delivered,Pune,Mumbai,48.39,NULL,01/31/2025,NULL
SHO2794,FEDEX,,In Transit,Mumbai,Pune,146.63,NULL,NULL,NULL
SHO2795,BLUEDART,10/24/2024,Delivered,Chennai,Mumbai,-21.75,NULL,10/31/2024,NULL
,FEDEX,,Pending,Mumbai,Delhi,150.18,11/30/2024,NULL,NULL
SHO2798,DHL,,Accepted,Delhi,Mumbai,456.8,NULL,NULL,NULL
SHO2800,FEDEX,03/25/2024,Delivered,Chennai,Hyderabad,20.93,03/29/2024,NULL,NULL
SHO2802,DHL,11/07/2025,Delivered,Bangalore,Mumbai,251.41,11/11/2025,NULL,NULL
,FEDEX,,In Transit,Bangalore,Mumbai,193.0,02/08/2026,NULL,NULL
SHO2806,DHL,,Delayed,Bangalore,Delhi,108.21,05/31/2024,06/04/2024,NULL
SHO2807,FEDEX,,In Transit,Delhi,Chennai,-52.22,NULL,NULL,NULL
SHO2808,DHL,,Pending,Hyderabad,Chennai,53.57,NULL,NULL,NULL
SHO2809,BLUEDART,12/05/2024,Delivered,Delhi,Chennai,283.0,NULL,12/12/2024,NULL
SHO2810,BLUEDART,,Pending,Hyderabad,Bangalore,117.39,NULL,NULL,NULL
SHO2811,BLUEDART,,In Transit,Bangalore,Mumbai,158.68,03/09/2025,NULL,NULL
SHO2812,BLUEDART,,In Transit,Mumbai,Pune,424.44,NULL,NULL,NULL
SHO2817,BLUEDART,09/01/2024,Delayed,Pune,Bangalore,333.64,NULL,01/22/2024,NULL
SHO2819,BLUEDART,01/30/2026,In Transit,Mumbai,Hyderabad,-42.91,02/06/2026,NULL,NULL
SHO2820,BLUEDART,03/30/2025,In Transit,Mumbai,Chennai,NULL,06/04/2025,NULL,NULL
SHO2821,DHL,03/24/2025,Pending,Delhi,Bangalore,NULL,03/26/2025,NULL,NULL
SHO2824,DHL,,Delivered,Mumbai,Bangalore,3.76,01/19/2025,NULL,NULL
SHO2826,DHL,,In Transit,Hyderabad,Chennai,273.45,04/07/2024,NULL,NULL
SHO2832,BLUEDART,10/26/2024,Delivered,Pune,Mumbai,238.47,NULL,10/29/2024,NULL
SHO2834,DHL,,Pending,Bangalore,Chennai,74.23,NULL,NULL,NULL
,BLUEDART,03/11/2024,Pending,Bangalore,Mumbai,467.07,NULL,NULL,NULL
SHO2840,FEDEX,,Delayed,Delhi,Chennai,261.2,NULL,04/04/2025,NULL
SHO2841,DHL,,Pending,Hyderabad,Mumbai,176.76,04/23/2026,NULL,NULL
SHO2843,FEDEX,09/06/2025,Accepted,Hyderabad,Pune,-74.97,09/13/2025,NULL,NULL
SHO2845,DHL,,Pending,Chennai,Bangalore,355.8,04/10/2024,NULL,NULL
SHO2849,BLUEDART,,Delivered,Chennai,Hyderabad,28.69,05/15/2024,NULL,NULL
SHO2850,BLUEDART,03/02/2024,In Transit,Delhi,Mumbai,343.03,02/05/2024,NULL,NULL
SHO2852,FEDEX,,UNKNOWN,Chennai,Bangalore,149.65,01/24/2024,NULL,NULL
SHO2853,BLUEDART,05/31/2025,Delivered,Delhi,Chennai,418.55,03/06/2025,08/06/2025,153
SHO2855,FEDEX,,Delivered,Bangalore,Pune,1.49,NULL,NULL,NULL
SHO2856,DHL,05/31/2024,Pending,Mumbai,Delhi,219.74,04/06/2024,NULL,NULL
SHO2858,BLUEDART,06/02/2025,Delivered,Mumbai,Pune,210.47,NULL,06/09/2025,NULL
SHO2860,FEDEX,04/04/2025,Delayed,Chennai,Mumbai,-42.4,04/07/2025,04/16/2025,NULL
SHO2865,BLUEDART,07/15/2025,Delayed,Chennai,Bangalore,-65.04,NULL,07/27/2025,NULL
SHO2867,FEDEX,06/19/2025,Delivered,Mumbai,Pune,-11.05,06/26/2025,NULL,NULL
SHO2868,FEDEX,,Delayed,Bangalore,Delhi,NULL,02/20/2024,02/26/2024,NULL
SHO2869,BLUEDART,,In Transit,Chennai,Pune,99.9,11/01/2025,NULL,NULL
SHO2871,DHL,,In Transit,Chennai,Hyderabad,-42.52,NULL,NULL,NULL
SHO2872,FEDEX,,Pending,Bangalore,Hyderabad,NULL,11/20/2025,NULL,NULL
SHO2873,BLUEDART,03/29/2026,Delivered,Chennai,Bangalore,161.93,NULL,04/05/2026,NULL
SHO2874,FEDEX,,Accepted,Hyderabad,Pune,-71.93,05/30/2025,NULL,NULL
SHO2875,DHL,10/28/2024,In Transit,Bangalore,Chennai,269.59,04/11/2024,NULL,NULL
,FEDEX,,Delivered,Bangalore,Chennai,491.89,NULL,NULL,NULL
SHO2881,BLUEDART,04/28/2026,In Transit,Chennai,Mumbai,-1.68,04/05/2026,NULL,NULL
SHO2883,DHL,,In Transit,Delhi,Hyderabad,118.06,12/01/2024,NULL,NULL
SHO2884,DHL,12/18/2024,UNKNOWN,Bangalore,Delhi,408.63,12/24/2024,NULL,NULL
SHO2885,BLUEDART,07/10/2024,UNKNOWN,Pune,Bangalore,428.55,10/10/2024,08/10/2024,NULL
SHO2889,FEDEX,09/23/2024,Delivered,Mumbai,Bangalore,NULL,09/25/2024,NULL,NULL
SHO2891,BLUEDART,08/06/2025,Delayed,Bangalore,Pune,-18.87,06/13/2025,06/18/2025,NULL
SHO2893,FEDEX,09/23/2024,Delivered,Mumbai,Hyderabad,-29.78,NULL,NULL,NULL
SHO2896,BLUEDART,,Delayed,Chennai,Mumbai,148.92,11/05/2025,11/15/2025,NULL
SHO2897,FEDEX,06/30/2025,In Transit,Delhi,Pune,162.87,02/07/2025,NULL,NULL
SHO2898,DHL,12/03/2025,Pending,Pune,Bangalore,NULL,NULL,NULL,NULL
SHO2902,FEDEX,,In Transit,Mumbai,Delhi,291.71,10/31/2024,NULL,NULL
,BLUEDART,10/02/2026,In Transit,Hyderabad,Mumbai,45.68,NULL,NULL,NULL
SHO2904,FEDEX,,Pending,Chennai,Hyderabad,129.3,08/07/2025,NULL,NULL
SHO2905,DHL,,In Transit,Pune,Hyderabad,364.21,NULL,NULL,NULL
SHO2906,FEDEX,04/28/2024,Delayed,Delhi,Pune,-31.63,03/05/2024,NULL,NULL
SHO2907,DHL,,Pending,Mumbai,Pune,40.1,12/09/2025,NULL,NULL
SHO2908,DHL,,Delayed,Chennai,Hyderabad,-75.48,07/18/2024,07/20/2024,NULL
SHO2912,FEDEX,01/11/2025,Pending,Chennai,Pune,-30.44,01/15/2025,NULL,NULL
SHO2916,FEDEX,,In Transit,Mumbai,Pune,-75.68,07/17/2024,NULL,NULL
SHO2917,DHL,11/19/2025,UNKNOWN,Pune,Hyderabad,182.12,NULL,NULL,NULL
SHO2920,BLUEDART,,Pending,Pune,Hyderabad,103.92,09/20/2024,NULL,NULL
SHO2921,DHL,06/22/2026,In Transit,Bangalore,Mumbai,-6.75,06/24/2026,NULL,NULL
SHO2923,DHL,08/17/2025,Delivered,Mumbai,Delhi,102.39,NULL,08/20/2025,NULL
SHO2924,DHL,,In Transit,Bangalore,Delhi,350.84,10/21/2025,NULL,NULL
SHO2925,BLUEDART,05/05/2026,Delivered,Mumbai,Bangalore,354.66,05/10/2026,NULL,NULL
SHO2927,BLUEDART,04/06/2024,Delivered,Mumbai,Pune,NULL,04/10/2024,04/10/2024,0
SHO2928,BLUEDART,01/19/2024,UNKNOWN,Hyderabad,Chennai,448.92,NULL,01/30/2024,NULL
SHO2930,DHL,12/09/2025,Delivered,Bangalore,Chennai,437.21,NULL,09/15/2025,NULL
SHO2932,DHL,,Pending,Hyderabad,Pune,112.7,04/19/2025,NULL,NULL
SHO2933,FEDEX,03/01/2024,Accepted,Hyderabad,Mumbai,320.28,01/06/2024,NULL,NULL
SHO2936,BLUEDART,,Delayed,Delhi,Hyderabad,486.97,12/23/2024,NULL,NULL
SHO2938,DHL,,Pending,Mumbai,Bangalore,6.4,NULL,NULL,NULL
SHO2939,FEDEX,11/06/2025,Delivered,Pune,Hyderabad,-37.28,11/13/2025,11/14/2025,1
SHO2940,BLUEDART,05/02/2026,Delivered,Delhi,Bangalore,NULL,05/09/2026,05/08/2026,0
SHO2941,DHL,,Delivered,Chennai,Delhi,418.86,01/07/2026,06/29/2026,173
SHO2944,DHL,,Pending,Mumbai,Delhi,434.98,10/30/2025,NULL,NULL
SHO2947,FEDEX,,Pending,Mumbai,Chennai,362.98,01/09/2025,NULL,NULL
SHO2948,DHL,,Delivered,Hyderabad,Pune,-70.64,06/04/2025,04/10/2025,0
SHO2950,DHL,09/29/2025,Delayed,Mumbai,Chennai,484.07,01/10/2025,NULL,NULL
SHO2951,DHL,06/13/2025,Delayed,Delhi,Mumbai,-53.85,06/16/2025,06/18/2025,NULL
SHO2952,DHL,03/03/2024,Delivered,Delhi,Mumbai,166.27,NULL,07/03/2024,NULL
SHO2953,DHL,,Pending,Hyderabad,Pune,NULL,04/20/2026,NULL,NULL
SHO2954,BLUEDART,12/01/2024,Pending,Bangalore,Delhi,-22.74,NULL,NULL,NULL
SHO2957,BLUEDART,02/06/2024,Delayed,Bangalore,Hyderabad,-38.5,02/10/2024,02/12/2024,NULL
SHO2961,DHL,,Accepted,Bangalore,Pune,142.75,NULL,NULL,NULL
SHO2963,BLUEDART,,In Transit,Bangalore,Mumbai,394.76,06/20/2026,NULL,NULL
SHO2965,BLUEDART,,Delayed,Chennai,Bangalore,65.75,NULL,02/22/2026,NULL
SHO2966,FEDEX,,Delivered,Bangalore,Hyderabad,316.05,09/10/2024,NULL,NULL
SHO2967,FEDEX,12/08/2025,In Transit,Delhi,Bangalore,-68.39,NULL,NULL,NULL
SHO2968,BLUEDART,,Delivered,Hyderabad,Mumbai,408.94,08/02/2025,NULL,NULL
SHO2971,FEDEX,,In Transit,Hyderabad,Chennai,-6.82,NULL,NULL,NULL
SHO2973,BLUEDART,11/05/2025,Delayed,Bangalore,Mumbai,303.71,05/15/2025,05/23/2025,NULL
SHO2974,FEDEX,,Delayed,Bangalore,Pune,128.79,12/18/2025,12/23/2025,NULL
SHO2975,DHL,,In Transit,Delhi,Chennai,204.55,11/10/2025,NULL,NULL
SHO2978,BLUEDART,01/04/2026,UNKNOWN,Mumbai,Pune,257.02,NULL,NULL,NULL
SHO2979,BLUEDART,,Delivered,Chennai,Pune,28.69,03/22/2026,03/26/2026,4
SHO2981,FEDEX,10/21/2024,UNKNOWN,Pune,Chennai,497.09,10/27/2024,NULL,NULL
SHO2982,DHL,,In Transit,Delhi,Bangalore,-59.08,07/04/2024,NULL,NULL
SHO2983,FEDEX,,Pending,Bangalore,Pune,-43.28,01/25/2024,NULL,NULL
SHO2984,FEDEX,,Delivered,Chennai,Hyderabad,81.65,02/19/2026,02/18/2026,0
SHO2987,FEDEX,,Pending,Bangalore,Mumbai,67.21,10/26/2025,NULL,NULL
,FEDEX,,In Transit,Hyderabad,Bangalore,143.25,01/06/2025,NULL,NULL
SHO2989,BLUEDART,01/05/2025,Delivered,Hyderabad,Chennai,-0.75,05/03/2025,05/08/2025,5
SHO2991,BLUEDART,,In Transit,Mumbai,Bangalore,345.61,02/07/2026,NULL,NULL
SHO2993,FEDEX,,UNKNOWN,Chennai,Mumbai,NULL,11/21/2024,11/23/2024,NULL
SHO2994,DHL,,Delayed,Mumbai,Pune,-1.9,08/07/2025,11/08/2025,NULL
SHO2995,FEDEX,11/21/2024,Delayed,Hyderabad,Mumbai,-34.21,11/24/2024,NULL,NULL
,DHL,,Delayed,Pune,Delhi,322.76,NULL,12/05/2025,NULL
SHO2999,FEDEX,05/16/2026,Delivered,Delhi,Mumbai,264.27,NULL,05/19/2026,NULL
SHO3003,DHL,,In Transit,Mumbai,Bangalore,304.5,06/23/2026,NULL,NULL
SHO3004,BLUEDART,03/06/2026,Pending,Hyderabad,Chennai,-16.57,08/03/2026,NULL,NULL
SHO3005,BLUEDART,12/28/2024,Pending,Mumbai,Delhi,-55.62,12/31/2024,NULL,NULL
SHO3006,DHL,,Delayed,Delhi,Mumbai,282.0,07/02/2026,NULL,NULL
SHO3007,DHL,11/16/2025,UNKNOWN,Hyderabad,Chennai,301.6,NULL,NULL,NULL
SHO3008,BLUEDART,04/29/2024,UNKNOWN,Chennai,Bangalore,6.92,01/05/2024,NULL,NULL
SHO3009,DHL,,Pending,Mumbai,Delhi,NULL,NULL,NULL,NULL
SHO3010,FEDEX,02/08/2024,Delayed,Pune,Mumbai,NULL,NULL,02/14/2024,NULL
SHO3011,FEDEX,07/02/2024,Pending,Chennai,Delhi,84.69,06/07/2024,NULL,NULL
SHO3012,FEDEX,09/10/2025,Delivered,Hyderabad,Pune,12.41,NULL,NULL,NULL
SHO3013,DHL,09/29/2025,Pending,Bangalore,Delhi,230.15,02/10/2025,NULL,NULL
SHO3014,BLUEDART,,Pending,Pune,Mumbai,388.88,03/09/2025,NULL,NULL
SHO3015,DHL,,UNKNOWN,Hyderabad,Delhi,154.9,12/19/2024,NULL,NULL
SHO3016,DHL,,Delivered,Pune,Chennai,17.67,06/16/2026,06/20/2026,4
SHO3017,FEDEX,,In Transit,Pune,Chennai,356.9,03/29/2025,NULL,NULL
SHO3018,BLUEDART,05/26/2026,Delayed,Hyderabad,Chennai,-3.0,NULL,03/06/2026,NULL
SHO3021,DHL,08/24/2024,UNKNOWN,Bangalore,Chennai,358.75,08/28/2024,NULL,NULL
SHO3023,FEDEX,04/21/2026,Accepted,Bangalore,Chennai,-46.54,04/26/2026,NULL,NULL
SHO3024,DHL,11/24/2024,UNKNOWN,Pune,Hyderabad,381.14,11/26/2024,11/29/2024,NULL
,FEDEX,07/12/2024,In Transit,Pune,Hyderabad,11.06,07/17/2024,NULL,NULL
SHO3029,BLUEDART,07/29/2025,UNKNOWN,Hyderabad,Chennai,438.11,04/08/2025,NULL,NULL
SHO3031,FEDEX,,In Transit,Hyderabad,Bangalore,277.08,05/18/2026,NULL,NULL
SHO3035,BLUEDART,04/16/2024,Delivered,Bangalore,Hyderabad,NULL,04/18/2024,NULL,NULL
SHO3037,FEDEX,,Delayed,Hyderabad,Chennai,127.02,06/04/2025,08/06/2025,NULL
SHO3040,BLUEDART,,In Transit,Mumbai,Pune,NULL,NULL,NULL,NULL
SHO3041,DHL,11/07/2025,Delivered,Delhi,Hyderabad,74.43,NULL,07/13/2025,NULL
SHO3042,FEDEX,01/09/2024,Accepted,Chennai,Mumbai,-8.48,NULL,NULL,NULL
SHO3043,FEDEX,11/04/2025,Pending,Delhi,Bangalore,252.64,04/15/2025,NULL,NULL
SHO3044,BLUEDART,,Delayed,Bangalore,Hyderabad,26.02,NULL,NULL,NULL
SHO3045,BLUEDART,12/10/2025,Delivered,Chennai,Mumbai,96.14,10/19/2025,NULL,NULL
SHO3046,FEDEX,,Delayed,Bangalore,Hyderabad,-6.5,01/04/2025,04/10/2025,NULL
SHO3047,DHL,07/24/2024,Delivered,Hyderabad,Chennai,-34.86,NULL,07/26/2024,NULL
SHO3048,DHL,07/11/2025,Accepted,Pune,Chennai,NULL,NULL,NULL,NULL
